"Strain","Plasmid","Replicate","Inducer","Media","Type","Plate","well","time","OD600","row","column"
"E.coli EW11","DV565",6,"DMSO","M9sa","Distal",1,"G6",57873.352,1.5057,"G",6
"E.coli EW11","DV565",1,"4-HT","M9sa","Distal",1,"G7",57873.352,1.4452,"G",7
"E.coli EW11","DV565",2,"4-HT","M9sa","Distal",1,"G8",57873.352,1.381,"G",8
"E.coli EW11","DV565",3,"4-HT","M9sa","Distal",1,"G9",57873.352,1.4427,"G",9
"E.coli EW11","DV565",4,"4-HT","M9sa","Distal",1,"G10",57873.352,1.4222,"G",10
"E.coli EW11","DV565",5,"4-HT","M9sa","Distal",1,"G11",57873.352,1.5226,"G",11
"E.coli EW11","DV565",6,"4-HT","M9sa","Distal",1,"G12",57873.352,1.3531,"G",12
"E.coli EW11","pLW003",1,"DMSO","M9sa","NegCtrl",1,"H1",57873.352,0.1385,"H",1
"E.coli EW11","pLW003",2,"DMSO","M9sa","NegCtrl",1,"H2",57873.352,0.1394,"H",2
"E.coli EW11","pLW003",3,"DMSO","M9sa","NegCtrl",1,"H3",57873.352,0.0802,"H",3
"E.coli EW11","pLW003",4,"DMSO","M9sa","NegCtrl",1,"H4",57873.352,0.0922,"H",4
"E.coli EW11","pLW003",5,"DMSO","M9sa","NegCtrl",1,"H5",57873.352,0.0884,"H",5
"E.coli EW11","pLW003",6,"DMSO","M9sa","NegCtrl",1,"H6",57873.352,0.0801,"H",6
"E.coli EW11","pLW003",1,"4-HT","M9sa","NegCtrl",1,"H7",57873.352,0.1257,"H",7
"E.coli EW11","pLW003",2,"4-HT","M9sa","NegCtrl",1,"H8",57873.352,0.1142,"H",8
"E.coli EW11","pLW003",3,"4-HT","M9sa","NegCtrl",1,"H9",57873.352,0.0895,"H",9
"E.coli EW11","pLW003",4,"4-HT","M9sa","NegCtrl",1,"H10",57873.352,0.0895,"H",10
"E.coli EW11","pLW003",5,"4-HT","M9sa","NegCtrl",1,"H11",57873.352,0.1005,"H",11
"E.coli EW11","pLW003",6,"4-HT","M9sa","NegCtrl",1,"H12",57873.352,0.2013,"H",12
"E.coli EW11","pLW002",1,"DMSO","M9sa","PosCtrl",1,"A1",58495.564,1.3916,"A",1
"E.coli EW11","pLW002",2,"DMSO","M9sa","PosCtrl",1,"A2",58495.564,1.3392,"A",2
"E.coli EW11","pLW002",3,"DMSO","M9sa","PosCtrl",1,"A3",58495.564,1.5281,"A",3
"E.coli EW11","pLW002",4,"DMSO","M9sa","PosCtrl",1,"A4",58495.564,1.3319,"A",4
"E.coli EW11","pLW002",5,"DMSO","M9sa","PosCtrl",1,"A5",58495.564,1.3352,"A",5
"E.coli EW11","pLW002",6,"DMSO","M9sa","PosCtrl",1,"A6",58495.564,1.2675,"A",6
"E.coli EW11","pLW002",1,"4-HT","M9sa","PosCtrl",1,"A7",58495.564,1.665,"A",7
"E.coli EW11","pLW002",2,"4-HT","M9sa","PosCtrl",1,"A8",58495.564,1.4115,"A",8
"E.coli EW11","pLW002",3,"4-HT","M9sa","PosCtrl",1,"A9",58495.564,1.7034,"A",9
"E.coli EW11","pLW002",4,"4-HT","M9sa","PosCtrl",1,"A10",58495.564,1.5952,"A",10
"E.coli EW11","pLW002",5,"4-HT","M9sa","PosCtrl",1,"A11",58495.564,1.6158,"A",11
"E.coli EW11","pLW002",6,"4-HT","M9sa","PosCtrl",1,"A12",58495.564,1.3885,"A",12
"E.coli EW11","DV41",1,"DMSO","M9sa","Structural",1,"B1",58495.564,0.1474,"B",1
"E.coli EW11","DV41",2,"DMSO","M9sa","Structural",1,"B2",58495.564,0.1471,"B",2
"E.coli EW11","DV41",3,"DMSO","M9sa","Structural",1,"B3",58495.564,0.1764,"B",3
"E.coli EW11","DV41",4,"DMSO","M9sa","Structural",1,"B4",58495.564,0.1447,"B",4
"E.coli EW11","DV41",5,"DMSO","M9sa","Structural",1,"B5",58495.564,0.1729,"B",5
"E.coli EW11","DV41",6,"DMSO","M9sa","Structural",1,"B6",58495.564,0.1599,"B",6
"E.coli EW11","DV41",1,"4-HT","M9sa","Structural",1,"B7",58495.564,0.1562,"B",7
"E.coli EW11","DV41",2,"4-HT","M9sa","Structural",1,"B8",58495.564,0.1802,"B",8
"E.coli EW11","DV41",3,"4-HT","M9sa","Structural",1,"B9",58495.564,0.14,"B",9
"E.coli EW11","DV41",4,"4-HT","M9sa","Structural",1,"B10",58495.564,0.144,"B",10
"E.coli EW11","DV41",5,"4-HT","M9sa","Structural",1,"B11",58495.564,0.1162,"B",11
"E.coli EW11","DV41",6,"4-HT","M9sa","Structural",1,"B12",58495.564,0.2019,"B",12
"E.coli EW11","DV130",1,"DMSO","M9sa","Structural",1,"C1",58495.564,0.2934,"C",1
"E.coli EW11","DV130",2,"DMSO","M9sa","Structural",1,"C2",58495.564,0.3004,"C",2
"E.coli EW11","DV130",3,"DMSO","M9sa","Structural",1,"C3",58495.564,0.3551,"C",3
"E.coli EW11","DV130",4,"DMSO","M9sa","Structural",1,"C4",58495.564,0.3256,"C",4
"E.coli EW11","DV130",5,"DMSO","M9sa","Structural",1,"C5",58495.564,0.3819,"C",5
"E.coli EW11","DV130",6,"DMSO","M9sa","Structural",1,"C6",58495.564,0.2545,"C",6
"E.coli EW11","DV130",1,"4-HT","M9sa","Structural",1,"C7",58495.564,0.9377,"C",7
"E.coli EW11","DV130",2,"4-HT","M9sa","Structural",1,"C8",58495.564,0.9855,"C",8
"E.coli EW11","DV130",3,"4-HT","M9sa","Structural",1,"C9",58495.564,1.0765,"C",9
"E.coli EW11","DV130",4,"4-HT","M9sa","Structural",1,"C10",58495.564,0.9755,"C",10
"E.coli EW11","DV130",5,"4-HT","M9sa","Structural",1,"C11",58495.564,1.0534,"C",11
"E.coli EW11","DV130",6,"4-HT","M9sa","Structural",1,"C12",58495.564,0.8692,"C",12
"E.coli EW11","DV264",1,"DMSO","M9sa","Dynamic",1,"D1",58495.564,0.2261,"D",1
"E.coli EW11","DV264",2,"DMSO","M9sa","Dynamic",1,"D2",58495.564,0.3318,"D",2
"E.coli EW11","DV264",3,"DMSO","M9sa","Dynamic",1,"D3",58495.564,0.4022,"D",3
"E.coli EW11","DV264",4,"DMSO","M9sa","Dynamic",1,"D4",58495.564,0.5631,"D",4
"E.coli EW11","DV264",5,"DMSO","M9sa","Dynamic",1,"D5",58495.564,0.4997,"D",5
"E.coli EW11","DV264",6,"DMSO","M9sa","Dynamic",1,"D6",58495.564,0.9558,"D",6
"E.coli EW11","DV264",1,"4-HT","M9sa","Dynamic",1,"D7",58495.564,1.1227,"D",7
"E.coli EW11","DV264",2,"4-HT","M9sa","Dynamic",1,"D8",58495.564,1.1109,"D",8
"E.coli EW11","DV264",3,"4-HT","M9sa","Dynamic",1,"D9",58495.564,1.1003,"D",9
"E.coli EW11","DV264",4,"4-HT","M9sa","Dynamic",1,"D10",58495.564,1.1082,"D",10
"E.coli EW11","DV264",5,"4-HT","M9sa","Dynamic",1,"D11",58495.564,1.1383,"D",11
"E.coli EW11","DV264",6,"4-HT","M9sa","Dynamic",1,"D12",58495.564,1.2783,"D",12
"E.coli EW11","DV496",1,"DMSO","M9sa","Dynamic",1,"E1",58495.564,0.4211,"E",1
"E.coli EW11","DV496",2,"DMSO","M9sa","Dynamic",1,"E2",58495.564,1.0639,"E",2
"E.coli EW11","DV496",3,"DMSO","M9sa","Dynamic",1,"E3",58495.564,0.8324,"E",3
"E.coli EW11","DV496",4,"DMSO","M9sa","Dynamic",1,"E4",58495.564,0.5412,"E",4
"E.coli EW11","DV496",5,"DMSO","M9sa","Dynamic",1,"E5",58495.564,0.9314,"E",5
"E.coli EW11","DV496",6,"DMSO","M9sa","Dynamic",1,"E6",58495.564,1.1486,"E",6
"E.coli EW11","DV496",1,"4-HT","M9sa","Dynamic",1,"E7",58495.564,1.0491,"E",7
"E.coli EW11","DV496",2,"4-HT","M9sa","Dynamic",1,"E8",58495.564,1.2017,"E",8
"E.coli EW11","DV496",3,"4-HT","M9sa","Dynamic",1,"E9",58495.564,1.2262,"E",9
"E.coli EW11","DV496",4,"4-HT","M9sa","Dynamic",1,"E10",58495.564,1.1578,"E",10
"E.coli EW11","DV496",5,"4-HT","M9sa","Dynamic",1,"E11",58495.564,1.2257,"E",11
"E.coli EW11","DV496",6,"4-HT","M9sa","Dynamic",1,"E12",58495.564,1.2667,"E",12
"E.coli EW11","DV543",1,"DMSO","M9sa","Distal",1,"F1",58495.564,0.3149,"F",1
"E.coli EW11","DV543",2,"DMSO","M9sa","Distal",1,"F2",58495.564,0.2667,"F",2
"E.coli EW11","DV543",3,"DMSO","M9sa","Distal",1,"F3",58495.564,0.2608,"F",3
"E.coli EW11","DV543",4,"DMSO","M9sa","Distal",1,"F4",58495.564,0.277,"F",4
"E.coli EW11","DV543",5,"DMSO","M9sa","Distal",1,"F5",58495.564,0.4068,"F",5
"E.coli EW11","DV543",6,"DMSO","M9sa","Distal",1,"F6",58495.564,0.3104,"F",6
"E.coli EW11","DV543",1,"4-HT","M9sa","Distal",1,"F7",58495.564,1.0236,"F",7
"E.coli EW11","DV543",2,"4-HT","M9sa","Distal",1,"F8",58495.564,0.9651,"F",8
"E.coli EW11","DV543",3,"4-HT","M9sa","Distal",1,"F9",58495.564,0.9329,"F",9
"E.coli EW11","DV543",4,"4-HT","M9sa","Distal",1,"F10",58495.564,1.1036,"F",10
"E.coli EW11","DV543",5,"4-HT","M9sa","Distal",1,"F11",58495.564,1.0343,"F",11
"E.coli EW11","DV543",6,"4-HT","M9sa","Distal",1,"F12",58495.564,1.1547,"F",12
"E.coli EW11","DV565",1,"DMSO","M9sa","Distal",1,"G1",58495.564,1.2996,"G",1
"E.coli EW11","DV565",2,"DMSO","M9sa","Distal",1,"G2",58495.564,1.4538,"G",2
"E.coli EW11","DV565",3,"DMSO","M9sa","Distal",1,"G3",58495.564,1.2198,"G",3
"E.coli EW11","DV565",4,"DMSO","M9sa","Distal",1,"G4",58495.564,1.1998,"G",4
"E.coli EW11","DV565",5,"DMSO","M9sa","Distal",1,"G5",58495.564,1.51,"G",5
"E.coli EW11","DV565",6,"DMSO","M9sa","Distal",1,"G6",58495.564,1.5318,"G",6
"E.coli EW11","DV565",1,"4-HT","M9sa","Distal",1,"G7",58495.564,1.4453,"G",7
"E.coli EW11","DV565",2,"4-HT","M9sa","Distal",1,"G8",58495.564,1.3774,"G",8
"E.coli EW11","DV565",3,"4-HT","M9sa","Distal",1,"G9",58495.564,1.4306,"G",9
"E.coli EW11","DV565",4,"4-HT","M9sa","Distal",1,"G10",58495.564,1.4257,"G",10
"E.coli EW11","DV565",5,"4-HT","M9sa","Distal",1,"G11",58495.564,1.5226,"G",11
"E.coli EW11","DV565",6,"4-HT","M9sa","Distal",1,"G12",58495.564,1.2609,"G",12
"E.coli EW11","pLW003",1,"DMSO","M9sa","NegCtrl",1,"H1",58495.564,0.1351,"H",1
"E.coli EW11","pLW003",2,"DMSO","M9sa","NegCtrl",1,"H2",58495.564,0.1392,"H",2
"E.coli EW11","pLW003",3,"DMSO","M9sa","NegCtrl",1,"H3",58495.564,0.1271,"H",3
"E.coli EW11","pLW003",4,"DMSO","M9sa","NegCtrl",1,"H4",58495.564,0.0841,"H",4
"E.coli EW11","pLW003",5,"DMSO","M9sa","NegCtrl",1,"H5",58495.564,0.0937,"H",5
"E.coli EW11","pLW003",6,"DMSO","M9sa","NegCtrl",1,"H6",58495.564,0.0881,"H",6
"E.coli EW11","pLW003",1,"4-HT","M9sa","NegCtrl",1,"H7",58495.564,0.0963,"H",7
"E.coli EW11","pLW003",2,"4-HT","M9sa","NegCtrl",1,"H8",58495.564,0.0895,"H",8
"E.coli EW11","pLW003",3,"4-HT","M9sa","NegCtrl",1,"H9",58495.564,0.0893,"H",9
"E.coli EW11","pLW003",4,"4-HT","M9sa","NegCtrl",1,"H10",58495.564,0.0917,"H",10
"E.coli EW11","pLW003",5,"4-HT","M9sa","NegCtrl",1,"H11",58495.564,0.0923,"H",11
"E.coli EW11","pLW003",6,"4-HT","M9sa","NegCtrl",1,"H12",58495.564,0.1218,"H",12
"E.coli EW11","pLW002",1,"DMSO","M9sa","PosCtrl",1,"A1",59117.843,1.3804,"A",1
"E.coli EW11","pLW002",2,"DMSO","M9sa","PosCtrl",1,"A2",59117.843,1.3401,"A",2
"E.coli EW11","pLW002",3,"DMSO","M9sa","PosCtrl",1,"A3",59117.843,1.4292,"A",3
"E.coli EW11","pLW002",4,"DMSO","M9sa","PosCtrl",1,"A4",59117.843,1.3218,"A",4
"E.coli EW11","pLW002",5,"DMSO","M9sa","PosCtrl",1,"A5",59117.843,1.3851,"A",5
"E.coli EW11","pLW002",6,"DMSO","M9sa","PosCtrl",1,"A6",59117.843,1.2586,"A",6
"E.coli EW11","pLW002",1,"4-HT","M9sa","PosCtrl",1,"A7",59117.843,1.6637,"A",7
"E.coli EW11","pLW002",2,"4-HT","M9sa","PosCtrl",1,"A8",59117.843,1.3912,"A",8
"E.coli EW11","pLW002",3,"4-HT","M9sa","PosCtrl",1,"A9",59117.843,1.6848,"A",9
"E.coli EW11","pLW002",4,"4-HT","M9sa","PosCtrl",1,"A10",59117.843,1.5972,"A",10
"E.coli EW11","pLW002",5,"4-HT","M9sa","PosCtrl",1,"A11",59117.843,1.6193,"A",11
"E.coli EW11","pLW002",6,"4-HT","M9sa","PosCtrl",1,"A12",59117.843,1.3618,"A",12
"E.coli EW11","DV41",1,"DMSO","M9sa","Structural",1,"B1",59117.843,0.1243,"B",1
"E.coli EW11","DV41",2,"DMSO","M9sa","Structural",1,"B2",59117.843,0.1527,"B",2
"E.coli EW11","DV41",3,"DMSO","M9sa","Structural",1,"B3",59117.843,0.1831,"B",3
"E.coli EW11","DV41",4,"DMSO","M9sa","Structural",1,"B4",59117.843,0.1596,"B",4
"E.coli EW11","DV41",5,"DMSO","M9sa","Structural",1,"B5",59117.843,0.1504,"B",5
"E.coli EW11","DV41",6,"DMSO","M9sa","Structural",1,"B6",59117.843,0.1538,"B",6
"E.coli EW11","DV41",1,"4-HT","M9sa","Structural",1,"B7",59117.843,0.1339,"B",7
"E.coli EW11","DV41",2,"4-HT","M9sa","Structural",1,"B8",59117.843,0.1711,"B",8
"E.coli EW11","DV41",3,"4-HT","M9sa","Structural",1,"B9",59117.843,0.2002,"B",9
"E.coli EW11","DV41",4,"4-HT","M9sa","Structural",1,"B10",59117.843,0.1684,"B",10
"E.coli EW11","DV41",5,"4-HT","M9sa","Structural",1,"B11",59117.843,0.1176,"B",11
"E.coli EW11","DV41",6,"4-HT","M9sa","Structural",1,"B12",59117.843,0.1938,"B",12
"E.coli EW11","DV130",1,"DMSO","M9sa","Structural",1,"C1",59117.843,0.2935,"C",1
"E.coli EW11","DV130",2,"DMSO","M9sa","Structural",1,"C2",59117.843,0.3061,"C",2
"E.coli EW11","DV130",3,"DMSO","M9sa","Structural",1,"C3",59117.843,0.3567,"C",3
"E.coli EW11","DV130",4,"DMSO","M9sa","Structural",1,"C4",59117.843,0.3301,"C",4
"E.coli EW11","DV130",5,"DMSO","M9sa","Structural",1,"C5",59117.843,0.3899,"C",5
"E.coli EW11","DV130",6,"DMSO","M9sa","Structural",1,"C6",59117.843,0.2608,"C",6
"E.coli EW11","DV130",1,"4-HT","M9sa","Structural",1,"C7",59117.843,0.9464,"C",7
"E.coli EW11","DV130",2,"4-HT","M9sa","Structural",1,"C8",59117.843,0.9963,"C",8
"E.coli EW11","DV130",3,"4-HT","M9sa","Structural",1,"C9",59117.843,1.0838,"C",9
"E.coli EW11","DV130",4,"4-HT","M9sa","Structural",1,"C10",59117.843,0.9851,"C",10
"E.coli EW11","DV130",5,"4-HT","M9sa","Structural",1,"C11",59117.843,1.0665,"C",11
"E.coli EW11","DV130",6,"4-HT","M9sa","Structural",1,"C12",59117.843,0.8895,"C",12
"E.coli EW11","DV264",1,"DMSO","M9sa","Dynamic",1,"D1",59117.843,0.2301,"D",1
"E.coli EW11","DV264",2,"DMSO","M9sa","Dynamic",1,"D2",59117.843,0.3325,"D",2
"E.coli EW11","DV264",3,"DMSO","M9sa","Dynamic",1,"D3",59117.843,0.4073,"D",3
"E.coli EW11","DV264",4,"DMSO","M9sa","Dynamic",1,"D4",59117.843,0.5789,"D",4
"E.coli EW11","DV264",5,"DMSO","M9sa","Dynamic",1,"D5",59117.843,0.515,"D",5
"E.coli EW11","DV264",6,"DMSO","M9sa","Dynamic",1,"D6",59117.843,0.9683,"D",6
"E.coli EW11","DV264",1,"4-HT","M9sa","Dynamic",1,"D7",59117.843,1.121,"D",7
"E.coli EW11","DV264",2,"4-HT","M9sa","Dynamic",1,"D8",59117.843,1.127,"D",8
"E.coli EW11","DV264",3,"4-HT","M9sa","Dynamic",1,"D9",59117.843,1.14,"D",9
"E.coli EW11","DV264",4,"4-HT","M9sa","Dynamic",1,"D10",59117.843,1.101,"D",10
"E.coli EW11","DV264",5,"4-HT","M9sa","Dynamic",1,"D11",59117.843,1.1535,"D",11
"E.coli EW11","DV264",6,"4-HT","M9sa","Dynamic",1,"D12",59117.843,1.3247,"D",12
"E.coli EW11","DV496",1,"DMSO","M9sa","Dynamic",1,"E1",59117.843,0.4311,"E",1
"E.coli EW11","DV496",2,"DMSO","M9sa","Dynamic",1,"E2",59117.843,1.0759,"E",2
"E.coli EW11","DV496",3,"DMSO","M9sa","Dynamic",1,"E3",59117.843,0.8457,"E",3
"E.coli EW11","DV496",4,"DMSO","M9sa","Dynamic",1,"E4",59117.843,0.5574,"E",4
"E.coli EW11","DV496",5,"DMSO","M9sa","Dynamic",1,"E5",59117.843,0.9292,"E",5
"E.coli EW11","DV496",6,"DMSO","M9sa","Dynamic",1,"E6",59117.843,1.1629,"E",6
"E.coli EW11","DV496",1,"4-HT","M9sa","Dynamic",1,"E7",59117.843,1.0638,"E",7
"E.coli EW11","DV496",2,"4-HT","M9sa","Dynamic",1,"E8",59117.843,1.1929,"E",8
"E.coli EW11","DV496",3,"4-HT","M9sa","Dynamic",1,"E9",59117.843,1.2347,"E",9
"E.coli EW11","DV496",4,"4-HT","M9sa","Dynamic",1,"E10",59117.843,1.1386,"E",10
"E.coli EW11","DV496",5,"4-HT","M9sa","Dynamic",1,"E11",59117.843,1.2343,"E",11
"E.coli EW11","DV496",6,"4-HT","M9sa","Dynamic",1,"E12",59117.843,1.2684,"E",12
"E.coli EW11","DV543",1,"DMSO","M9sa","Distal",1,"F1",59117.843,0.3178,"F",1
"E.coli EW11","DV543",2,"DMSO","M9sa","Distal",1,"F2",59117.843,0.2683,"F",2
"E.coli EW11","DV543",3,"DMSO","M9sa","Distal",1,"F3",59117.843,0.259,"F",3
"E.coli EW11","DV543",4,"DMSO","M9sa","Distal",1,"F4",59117.843,0.2814,"F",4
"E.coli EW11","DV543",5,"DMSO","M9sa","Distal",1,"F5",59117.843,0.4165,"F",5
"E.coli EW11","DV543",6,"DMSO","M9sa","Distal",1,"F6",59117.843,0.3169,"F",6
"E.coli EW11","DV543",1,"4-HT","M9sa","Distal",1,"F7",59117.843,1.047,"F",7
"E.coli EW11","DV543",2,"4-HT","M9sa","Distal",1,"F8",59117.843,0.9721,"F",8
"E.coli EW11","DV543",3,"4-HT","M9sa","Distal",1,"F9",59117.843,0.9517,"F",9
"E.coli EW11","DV543",4,"4-HT","M9sa","Distal",1,"F10",59117.843,1.1048,"F",10
"E.coli EW11","DV543",5,"4-HT","M9sa","Distal",1,"F11",59117.843,1.0548,"F",11
"E.coli EW11","DV543",6,"4-HT","M9sa","Distal",1,"F12",59117.843,1.2045,"F",12
"E.coli EW11","DV565",1,"DMSO","M9sa","Distal",1,"G1",59117.843,1.2955,"G",1
"E.coli EW11","DV565",2,"DMSO","M9sa","Distal",1,"G2",59117.843,1.3858,"G",2
"E.coli EW11","DV565",3,"DMSO","M9sa","Distal",1,"G3",59117.843,1.2221,"G",3
"E.coli EW11","DV565",4,"DMSO","M9sa","Distal",1,"G4",59117.843,1.1271,"G",4
"E.coli EW11","DV565",5,"DMSO","M9sa","Distal",1,"G5",59117.843,1.4763,"G",5
"E.coli EW11","DV565",6,"DMSO","M9sa","Distal",1,"G6",59117.843,1.4777,"G",6
"E.coli EW11","DV565",1,"4-HT","M9sa","Distal",1,"G7",59117.843,1.4227,"G",7
"E.coli EW11","DV565",2,"4-HT","M9sa","Distal",1,"G8",59117.843,1.3739,"G",8
"E.coli EW11","DV565",3,"4-HT","M9sa","Distal",1,"G9",59117.843,1.4275,"G",9
"E.coli EW11","DV565",4,"4-HT","M9sa","Distal",1,"G10",59117.843,1.4059,"G",10
"E.coli EW11","DV565",5,"4-HT","M9sa","Distal",1,"G11",59117.843,1.5276,"G",11
"E.coli EW11","DV565",6,"4-HT","M9sa","Distal",1,"G12",59117.843,1.2307,"G",12
"E.coli EW11","pLW003",1,"DMSO","M9sa","NegCtrl",1,"H1",59117.843,0.1382,"H",1
"E.coli EW11","pLW003",2,"DMSO","M9sa","NegCtrl",1,"H2",59117.843,0.1405,"H",2
"E.coli EW11","pLW003",3,"DMSO","M9sa","NegCtrl",1,"H3",59117.843,0.0762,"H",3
"E.coli EW11","pLW003",4,"DMSO","M9sa","NegCtrl",1,"H4",59117.843,0.0883,"H",4
"E.coli EW11","pLW003",5,"DMSO","M9sa","NegCtrl",1,"H5",59117.843,0.0997,"H",5
"E.coli EW11","pLW003",6,"DMSO","M9sa","NegCtrl",1,"H6",59117.843,0.1036,"H",6
"E.coli EW11","pLW003",1,"4-HT","M9sa","NegCtrl",1,"H7",59117.843,0.0934,"H",7
"E.coli EW11","pLW003",2,"4-HT","M9sa","NegCtrl",1,"H8",59117.843,0.1131,"H",8
"E.coli EW11","pLW003",3,"4-HT","M9sa","NegCtrl",1,"H9",59117.843,0.0907,"H",9
"E.coli EW11","pLW003",4,"4-HT","M9sa","NegCtrl",1,"H10",59117.843,0.0949,"H",10
"E.coli EW11","pLW003",5,"4-HT","M9sa","NegCtrl",1,"H11",59117.843,0.13,"H",11
"E.coli EW11","pLW003",6,"4-HT","M9sa","NegCtrl",1,"H12",59117.843,0.1633,"H",12
"E.coli EW11","pLW002",1,"DMSO","M9sa","PosCtrl",1,"A1",59740.146,1.3992,"A",1
"E.coli EW11","pLW002",2,"DMSO","M9sa","PosCtrl",1,"A2",59740.146,1.3091,"A",2
"E.coli EW11","pLW002",3,"DMSO","M9sa","PosCtrl",1,"A3",59740.146,1.4735,"A",3
"E.coli EW11","pLW002",4,"DMSO","M9sa","PosCtrl",1,"A4",59740.146,1.3603,"A",4
"E.coli EW11","pLW002",5,"DMSO","M9sa","PosCtrl",1,"A5",59740.146,1.4014,"A",5
"E.coli EW11","pLW002",6,"DMSO","M9sa","PosCtrl",1,"A6",59740.146,1.2779,"A",6
"E.coli EW11","pLW002",1,"4-HT","M9sa","PosCtrl",1,"A7",59740.146,1.6388,"A",7
"E.coli EW11","pLW002",2,"4-HT","M9sa","PosCtrl",1,"A8",59740.146,1.3348,"A",8
"E.coli EW11","pLW002",3,"4-HT","M9sa","PosCtrl",1,"A9",59740.146,1.6584,"A",9
"E.coli EW11","pLW002",4,"4-HT","M9sa","PosCtrl",1,"A10",59740.146,1.6149,"A",10
"E.coli EW11","pLW002",5,"4-HT","M9sa","PosCtrl",1,"A11",59740.146,1.6274,"A",11
"E.coli EW11","pLW002",6,"4-HT","M9sa","PosCtrl",1,"A12",59740.146,1.3757,"A",12
"E.coli EW11","DV41",1,"DMSO","M9sa","Structural",1,"B1",59740.146,0.1362,"B",1
"E.coli EW11","DV41",2,"DMSO","M9sa","Structural",1,"B2",59740.146,0.1497,"B",2
"E.coli EW11","DV41",3,"DMSO","M9sa","Structural",1,"B3",59740.146,0.1465,"B",3
"E.coli EW11","DV41",4,"DMSO","M9sa","Structural",1,"B4",59740.146,0.1377,"B",4
"E.coli EW11","DV41",5,"DMSO","M9sa","Structural",1,"B5",59740.146,0.1448,"B",5
"E.coli EW11","DV41",6,"DMSO","M9sa","Structural",1,"B6",59740.146,0.1675,"B",6
"E.coli EW11","DV41",1,"4-HT","M9sa","Structural",1,"B7",59740.146,0.1615,"B",7
"E.coli EW11","DV41",2,"4-HT","M9sa","Structural",1,"B8",59740.146,0.1793,"B",8
"E.coli EW11","DV41",3,"4-HT","M9sa","Structural",1,"B9",59740.146,0.1667,"B",9
"E.coli EW11","DV41",4,"4-HT","M9sa","Structural",1,"B10",59740.146,0.186,"B",10
"E.coli EW11","DV41",5,"4-HT","M9sa","Structural",1,"B11",59740.146,0.1259,"B",11
"E.coli EW11","DV41",6,"4-HT","M9sa","Structural",1,"B12",59740.146,0.216,"B",12
"E.coli EW11","DV130",1,"DMSO","M9sa","Structural",1,"C1",59740.146,0.2966,"C",1
"E.coli EW11","DV130",2,"DMSO","M9sa","Structural",1,"C2",59740.146,0.3061,"C",2
"E.coli EW11","DV130",3,"DMSO","M9sa","Structural",1,"C3",59740.146,0.3594,"C",3
"E.coli EW11","DV130",4,"DMSO","M9sa","Structural",1,"C4",59740.146,0.3323,"C",4
"E.coli EW11","DV130",5,"DMSO","M9sa","Structural",1,"C5",59740.146,0.3942,"C",5
"E.coli EW11","DV130",6,"DMSO","M9sa","Structural",1,"C6",59740.146,0.2685,"C",6
"E.coli EW11","DV130",1,"4-HT","M9sa","Structural",1,"C7",59740.146,0.9502,"C",7
"E.coli EW11","DV130",2,"4-HT","M9sa","Structural",1,"C8",59740.146,1.0044,"C",8
"E.coli EW11","DV130",3,"4-HT","M9sa","Structural",1,"C9",59740.146,1.0999,"C",9
"E.coli EW11","DV130",4,"4-HT","M9sa","Structural",1,"C10",59740.146,1.0021,"C",10
"E.coli EW11","DV130",5,"4-HT","M9sa","Structural",1,"C11",59740.146,1.064,"C",11
"E.coli EW11","DV130",6,"4-HT","M9sa","Structural",1,"C12",59740.146,0.9064,"C",12
"E.coli EW11","DV264",1,"DMSO","M9sa","Dynamic",1,"D1",59740.146,0.2315,"D",1
"E.coli EW11","DV264",2,"DMSO","M9sa","Dynamic",1,"D2",59740.146,0.3376,"D",2
"E.coli EW11","DV264",3,"DMSO","M9sa","Dynamic",1,"D3",59740.146,0.4143,"D",3
"E.coli EW11","DV264",4,"DMSO","M9sa","Dynamic",1,"D4",59740.146,0.5933,"D",4
"E.coli EW11","DV264",5,"DMSO","M9sa","Dynamic",1,"D5",59740.146,0.5283,"D",5
"E.coli EW11","DV264",6,"DMSO","M9sa","Dynamic",1,"D6",59740.146,0.9728,"D",6
"E.coli EW11","DV264",1,"4-HT","M9sa","Dynamic",1,"D7",59740.146,1.1067,"D",7
"E.coli EW11","DV264",2,"4-HT","M9sa","Dynamic",1,"D8",59740.146,1.1574,"D",8
"E.coli EW11","DV264",3,"4-HT","M9sa","Dynamic",1,"D9",59740.146,1.1185,"D",9
"E.coli EW11","DV264",4,"4-HT","M9sa","Dynamic",1,"D10",59740.146,1.0739,"D",10
"E.coli EW11","DV264",5,"4-HT","M9sa","Dynamic",1,"D11",59740.146,1.1508,"D",11
"E.coli EW11","DV264",6,"4-HT","M9sa","Dynamic",1,"D12",59740.146,1.2703,"D",12
"E.coli EW11","DV496",1,"DMSO","M9sa","Dynamic",1,"E1",59740.146,0.4454,"E",1
"E.coli EW11","DV496",2,"DMSO","M9sa","Dynamic",1,"E2",59740.146,1.0942,"E",2
"E.coli EW11","DV496",3,"DMSO","M9sa","Dynamic",1,"E3",59740.146,0.8621,"E",3
"E.coli EW11","DV496",4,"DMSO","M9sa","Dynamic",1,"E4",59740.146,0.5778,"E",4
"E.coli EW11","DV496",5,"DMSO","M9sa","Dynamic",1,"E5",59740.146,0.9253,"E",5
"E.coli EW11","DV496",6,"DMSO","M9sa","Dynamic",1,"E6",59740.146,1.1731,"E",6
